date,"m=3, W=140","m=3, W=70","m=3, W=280","m=4, W=140"
2010-02-09 12:00:00,0.9929935814293915,0.9897194599282184,0.9884564205347319,0.96994241174688
2010-02-09 13:00:00,0.993748325329265,0.9912887526200501,0.9880681905576618,0.9706562352795112
2010-02-09 14:00:00,0.9946680650234901,0.9912887526200501,0.9872633354289663,0.9723760997966053
2010-02-10 07:00:00,0.9954483191395657,0.9878159858387695,0.9867979462455514,0.971199809108568
2010-02-10 08:00:00,0.9954483191395657,0.9843042347132719,0.9872633354289662,0.9704859855759369
2010-02-10 09:00:00,0.9954483191395657,0.986558280332758,0.9875820479782851,0.9704859855759369
2010-02-10 10:00:00,0.9946935752396922,0.990070031458256,0.9886618814352908,0.9704859855759369
2010-02-10 11:00:00,0.9946935752396922,0.9886381101795397,0.9881625818838604,0.9696131760020495
2010-02-10 12:00:00,0.9946935752396919,0.9912887526200501,0.987082748426855,0.9685703795309841
2010-02-10 13:00:00,0.9935573156662778,0.9858735274051036,0.9866640516430439,0.9668505150138901
2010-02-11 07:00:00,0.9943120595661513,0.9805005010195204,0.9872633354289662,0.9665626659564588
2010-02-11 08:00:00,0.9954483191395657,0.9819324222982365,0.9875820479782851,0.9675643385465211
2010-02-11 09:00:00,0.9945250147840324,0.9858735274051037,0.9886618814352908,0.9675643385465211
2010-02-11 10:00:00,0.9935573156662778,0.9838096351553616,0.9883431688859718,0.9660768794918115
2010-02-11 11:00:00,0.9935573156662778,0.9826753116522939,0.9887957760377982,0.96685051501389
2010-02-11 12:00:00,0.9935573156662778,0.9797892950617817,0.9890383724429581,0.96685051501389
2010-02-11 13:00:00,0.9935573156662778,0.9797892950617817,0.9884334167419648,0.9678521876039522
2010-02-12 07:00:00,0.9935573156662778,0.9818531873115237,0.9873535832849593,0.9678521876039522
2010-02-12 08:00:00,0.9938627256748709,0.9818531873115237,0.9877605594129797,0.9678521876039522
2010-02-12 09:00:00,0.994024540037591,0.9853649384370213,0.9888403928699852,0.968699242547159
2010-02-12 10:00:00,0.994024540037591,0.9853649384370214,0.9898335785480484,0.968699242547159
2010-02-12 11:00:00,0.9949478443931241,0.9860496913646759,0.9902872311720448,0.9756220885636587
2010-02-12 12:00:00,0.9946174695747443,0.9860496913646759,0.9897889617158615,0.9787027216343309
2010-02-12 13:00:00,0.9946174695747443,0.9860496913646757,0.9901243542202315,0.9772753373754649
2010-02-16 07:00:00,0.9932564120643257,0.9876189840565076,0.9898526273204319,0.9760990466874275
2010-02-16 08:00:00,0.9939774180845315,0.9868718157054461,0.9903180165038469,0.9767161314896894
2010-02-16 09:00:00,0.9933155619678773,0.9803957133650069,0.9906431960414698,0.9767161314896894
2010-02-16 10:00:00,0.9941613123442199,0.9797109604373526,0.9911414654976531,0.9769718562613151
2010-02-16 11:00:00,0.9941613123442199,0.9715752622904594,0.9908575553580449,0.9765872684735145
2010-02-16 12:00:00,0.9939774180845313,0.9715752622904594,0.9915873493829552,0.9753298711118268
2010-02-16 13:00:00,0.9955002899576703,0.9797109604373524,0.9922496401184133,0.9753298711118268
2010-02-16 14:00:00,0.9943077929029115,0.9776470681876105,0.9926378700954832,0.9753298711118268
2010-02-17 07:00:00,0.9955002899576704,0.9795895266212764,0.9922942569506003,0.9753298711118268
2010-02-17 08:00:00,0.9960286383711603,0.9833010461872795,0.9919623419263651,0.9767940108572952
2010-02-17 09:00:00,0.9963460403340129,0.9841231705280495,0.9910549065425298,0.9771785986450956
2010-02-17 10:00:00,0.9973137394517676,0.9890573418489412,0.991342204734578,0.9778924221777267
2010-02-17 11:00:00,0.9973137394517676,0.9911212340986831,0.991626949421995,0.9782770099655271
2010-02-17 12:00:00,0.9964679890754249,0.9911212340986831,0.991671566254182,0.9772753373754649
2010-02-17 13:00:00,0.9959155435108787,0.9895519414068513,0.9909581567394891,0.9776599251632655
2010-02-18 07:00:00,0.9964943937126106,0.9911212340986831,0.9905156609066269,0.9787027216343309
2010-02-18 08:00:00,0.996838847866412,0.9882352175081709,0.9914967382000166,0.9794165451669619
2010-02-18 09:00:00,0.996838847866412,0.9917079842894516,0.9914967382000166,0.9801303686995929
2010-02-18 10:00:00,0.9971562498292648,0.9937718765391936,0.9914967382000168,0.9794165451669619
2010-02-18 11:00:00,0.9969539514939373,0.9958357687889355,0.9914084746213153,0.9799968744826214
2010-02-18 12:00:00,0.9969539514939376,0.9958357687889355,0.9921218841360084,0.9811731651706583
2010-02-18 13:00:00,0.9969539514939373,0.9937718765391934,0.9925537608595927,0.980788577382858
2010-02-19 07:00:00,0.9969539514939373,0.9937718765391934,0.9923024775911132,0.980788577382858
2010-02-19 08:00:00,0.9976441142701473,0.9937718765391934,0.992168582988606,0.9799415224396514
2010-02-19 09:00:00,0.9976441142701473,0.9966578931297058,0.9921685829886059,0.9803261102274518
2010-02-19 10:00:00,0.997299660116346,0.9960259221586797,0.9927526637630574,0.9806139592848829
2010-02-19 11:00:00,0.9971378457536259,0.994456629466848,0.9927526637630574,0.9811575331139398
2010-02-19 12:00:00,0.9971378457536259,0.9950886004378737,0.9927526637630574,0.9814867688587705
2010-02-19 13:00:00,0.9976441142701473,0.9965205217165898,0.9927526637630574,0.981816004603601
2010-02-22 07:00:00,0.9979885684239488,0.9972052746442442,0.9927526637630572,0.9812356752879416
2010-02-22 08:00:00,0.9976441142701473,0.99652052171659,0.9927526637630572,0.9798082910290755
2010-02-22 09:00:00,0.9971378457536259,0.993352644869792,0.9927526637630572,0.9798082910290756
2010-02-22 10:00:00,0.9982229644718792,0.99652052171659,0.9932973774621371,0.9787654945580101
2010-02-22 11:00:00,0.9976441142701473,0.9972052746442445,0.9936266377279549,0.9787654945580101
2010-02-22 12:00:00,0.9976441142701473,0.9972052746442445,0.9940448258758343,0.9787654945580101
2010-02-22 13:00:00,0.9971378457536259,0.99652052171659,0.9947986734870561,0.9787654945580102
2010-02-23 07:00:00,0.9971378457536259,0.9950886004378738,0.9949752860402005,0.9787654945580101
2010-02-23 08:00:00,0.9971378457536259,0.9944566294668479,0.9954183223405604,0.9775080971963223
2010-02-23 09:00:00,0.9963460403340129,0.9950886004378738,0.9957666723925725,0.9757514771926258
2010-02-23 10:00:00,0.9953294369773955,0.9957733533655283,0.995643715895014,0.9760807129374562
2010-02-23 11:00:00,0.9953294369773957,0.9950886004378738,0.995352940222831,0.9757514771926258
2010-02-23 12:00:00,0.9965219340321546,0.99734264605736,0.9954546176215509,0.9761360649804264
2010-02-23 13:00:00,0.9960156655156331,0.9952787538076182,0.995643715895014,0.9754222414477953
2010-02-23 14:00:00,0.9951699151392903,0.9930247081881319,0.9958976539219109,0.9768496257066612
2010-02-24 07:00:00,0.9959617205589032,0.9912887526200501,0.9965804270447635,0.9746418022098764
2010-02-24 08:00:00,0.9959617205589034,0.9920359209711119,0.9967334651458871,0.9737947472666696
2010-02-24 09:00:00,0.9959617205589034,0.9937718765391936,0.9964147525965682,0.9741793350544702
2010-02-24 10:00:00,0.9956563105503103,0.9937718765391936,0.996624073791278,0.9734655115218392
2010-02-24 11:00:00,0.9960512664923538,0.9950886004378738,0.9972201481927617,0.9745083079929047
2010-02-24 12:00:00,0.9951684461094278,0.9930247081881319,0.9977300723170927,0.9775333262142106
2010-02-24 13:00:00,0.9949661477741005,0.9937718765391934,0.9976864255705782,0.9769162414119491
2010-02-25 07:00:00,0.9943042916574464,0.9902991097579129,0.9975896507205247,0.9765316536241486
2010-02-25 08:00:00,0.9929715919768245,0.9864992619400894,0.9974527104649279,0.9765316536241486
2010-02-25 09:00:00,0.9923927417750925,0.9893852785306015,0.9975306874622663,0.9765316536241486
2010-02-25 10:00:00,0.9935327838489983,0.9912887526200501,0.9975306874622663,0.9773787085673551
2010-02-25 11:00:00,0.9935327838489983,0.9912887526200501,0.9979737237626264,0.975555472858371
2010-02-25 12:00:00,0.991929299904271,0.9893852785306013,0.9983593522883049,0.975555472858371
2010-02-25 13:00:00,0.9917848306151682,0.9864992619400892,0.9983593522883049,0.9750930057029648
2010-02-26 07:00:00,0.9901813466704408,0.9853649384370213,0.9986187668181528,0.9717823109392709
2010-02-26 08:00:00,0.9889018190183857,0.9815650906191977,0.9986187668181528,0.9717823109392708
2010-02-26 09:00:00,0.9889018190183857,0.9805364634128434,0.9982158850386474,0.9703181711938025
2010-02-26 10:00:00,0.9889018190183857,0.9805364634128434,0.9981363634424211,0.9698557040383963
2010-02-26 11:00:00,0.9889018190183857,0.9818531873115237,0.9981363634424211,0.9716789397473805
2010-02-26 12:00:00,0.9889018190183857,0.9826753116522939,0.9978769489125731,0.9742159989889959
2010-02-26 13:00:00,0.9907892578303653,0.9846177700859599,0.9975896507205251,0.9761659251991117
2010-03-01 07:00:00,0.9917848306151682,0.9863840645600533,0.9972193758837652,0.9782103942602394
2010-03-01 08:00:00,0.9914250426573381,0.9878159858387696,0.9972193758837652,0.9782103942602394
2010-03-01 09:00:00,0.9921797865572117,0.9878159858387696,0.9968495795139554,0.9782103942602393
2010-03-01 10:00:00,0.9935124862378333,0.9858735274051037,0.996350279962525,0.9776300649445802
2010-03-01 11:00:00,0.9915397350669988,0.9870922485668979,0.9964812614918633,0.9776300649445802
2010-03-01 12:00:00,0.9915397350669988,0.9858735274051037,0.9967873684213154,0.9750998094188051
2010-03-01 13:00:00,0.9900675498082274,0.9870922485668979,0.9971497277171486,0.9733431894151088
2010-03-02 07:00:00,0.9907076012984404,0.9912887526200502,0.99775881739438,0.9711353659183237
2010-03-02 08:00:00,0.9898959227733259,0.9912887526200502,0.9981363634424211,0.9699590752302866
2010-03-02 09:00:00,0.9880866048733496,0.9912887526200501,0.9981363634424211,0.9693419904280248
2010-03-02 10:00:00,0.9880866048733496,0.9912887526200502,0.9983091728349299,0.9686471178102338
2010-03-02 11:00:00,0.9898959227733259,0.9912887526200502,0.9985142143584969,0.968647117810234
2010-03-02 12:00:00,0.9887558806994202,0.9886381101795397,0.9985578611050114,0.9678000628670272
2010-03-02 13:00:00,0.986946562799444,0.9857520935890275,0.9985578611050114,0.967512213809596
2010-03-02 14:00:00,0.9889688359173012,0.988235217508171,0.9988779409078131,0.9692688338132927
2010-03-03 07:00:00,0.9891711342526285,0.9882352175081709,0.9991063322410356,0.9710920695222769
2010-03-03 08:00:00,0.9906433195113997,0.9911212340986831,0.9990626854945214,0.9724040269423295
2010-03-03 09:00:00,0.9921783175273488,0.9911212340986831,0.9986292526377318,0.9735803176303668
2010-03-03 10:00:00,0.9935110172079706,0.9911212340986831,0.9983419544456835,0.9739649054181673
2010-03-03 11:00:00,0.9933087188726435,0.9937718765391934,0.9986292526377318,0.9753922896770333
2010-03-03 12:00:00,0.9919760191920216,0.9911212340986831,0.9986292526377318,0.9750630539322027
2010-03-03 13:00:00,0.9906433195113997,0.988235217508171,0.9985865346870948,0.9741902443583155
2010-03-04 07:00:00,0.9921783175273488,0.988235217508171,0.9988576439709542,0.975293115625224
2010-03-04 08:00:00,0.992178317527349,0.9850370017553611,0.9988576439709542,0.9746760308229625
2010-03-04 09:00:00,0.992178317527349,0.9855845750676606,0.9987266624416159,0.9721457752971876
2010-03-04 10:00:00,0.9919760191920216,0.984670743840349,0.9986830156951012,0.9714319517645563
2010-03-04 11:00:00,0.9919760191920216,0.9855845750676606,0.9986830156951014,0.9714319517645563
2010-03-04 12:00:00,0.9917833615853053,0.9855845750676606,0.9986830156951014,0.9708516224488971
2010-03-04 13:00:00,0.9919760191920214,0.988235217508171,0.9986830156951014,0.9733886816905127
2010-03-05 07:00:00,0.9931160612659272,0.9864992619400894,0.9988139972244399,0.9738511488459188
2010-03-05 08:00:00,0.9941116340507302,0.988402736029538,0.9988139972244398,0.9752785331047849
2010-03-05 09:00:00,0.9936963804975218,0.9908858599486814,0.9984820822002046,0.976280205694847
2010-03-05 10:00:00,0.9936963804975218,0.988235217508171,0.9983511006708663,0.977383076961756
2010-03-05 11:00:00,0.9945080590226362,0.9895519414068513,0.9985520341657629,0.9776388017333817
2010-03-05 12:00:00,0.9951699151392905,0.9922025838473617,0.9985520341657629,0.9786404743234438
2010-03-05 13:00:00,0.9949940214411489,0.9890347070005638,0.9985520341657629,0.9786404743234438
2010-03-08 07:00:00,0.9941613123442201,0.9912887526200501,0.9985520341657629,0.9789697100682744
2010-03-08 08:00:00,0.9946675808607415,0.9912887526200501,0.9985520341657629,0.9785072429128682
2010-03-08 09:00:00,0.994823168460874,0.9912887526200501,0.9984119064112418,0.9787950919702996
2010-03-08 10:00:00,0.994823168460874,0.9926054765187304,0.9982228081377786,0.9777934193802372
2010-03-08 11:00:00,0.9944633805030441,0.9926054765187304,0.9982228081377786,0.9774088315924366
2010-03-08 12:00:00,0.9944633805030441,0.993352644869792,0.9982228081377786,0.9777934193802372
2010-03-08 13:00:00,0.9944633805030441,0.9927206738987662,0.9983433038475379,0.978410504182499
2010-03-09 07:00:00,0.9946251948657643,0.993352644869792,0.9984244324819257,0.978410504182499
2010-03-09 08:00:00,0.994625194865764,0.9898408937442943,0.9984244324819257,0.978410504182499
2010-03-09 09:00:00,0.994625194865764,0.988524169845614,0.9984244324819257,0.978410504182499
2010-03-09 10:00:00,0.994625194865764,0.988524169845614,0.9982106489758837,0.9798746439279672
2010-03-09 11:00:00,0.9944633805030441,0.9838358963876852,0.9982106489758837,0.9788729713379051
2010-03-09 12:00:00,0.9944633805030441,0.9851526202863655,0.998170494455029,0.9794533006535644
2010-03-09 13:00:00,0.9934249725199852,0.9838358963876851,0.9981295203414959,0.9787394771209333
2010-03-09 14:00:00,0.9946174695747443,0.9898408937442943,0.9985725566418561,0.9783548893331327
2010-03-10 07:00:00,0.9955851686924988,0.9898408937442943,0.9986670533725712,0.9789352186487923
2010-03-10 08:00:00,0.996825875010885,0.993352644869792,0.9988903583253196,0.9803993583942607
2010-03-10 09:00:00,0.996825875010885,0.993352644869792,0.9990595249991746,0.9829364176358761
2010-03-10 10:00:00,0.9972024268772894,0.993352644869792,0.9990595249991746,0.9829364176358761
2010-03-10 11:00:00,0.9966235766755577,0.9940373977974467,0.9990595249991746,0.9824739504804698
2010-03-10 12:00:00,0.9972024268772894,0.9972052746442445,0.9991497728551676,0.9833210054236765
2010-03-10 13:00:00,0.9968258750108848,0.99652052171659,0.9989264679024191,0.9844972961117138
2010-03-11 07:00:00,0.9977086953938108,0.9933526448697922,0.9988436659257155,0.9848265318565443
2010-03-11 08:00:00,0.9980390702121906,0.9926054765187305,0.9991497728551676,0.9862539161154104
2010-03-11 09:00:00,0.9980390702121906,0.9912887526200502,0.998926467902419,0.985791448960004
2010-03-11 10:00:00,0.9969539514939374,0.9897194599282182,0.9988035114048607,0.9857914489600041
2010-03-11 11:00:00,0.9977086953938109,0.9922025838473617,0.9990574494317577,0.9863717782756635
2010-03-11 12:00:00,0.998591515776737,0.9950886004378737,0.9990128325995706,0.9870856018082944
2010-03-11 13:00:00,0.9987754100364254,0.9965205217165898,0.998784441266348,0.9862385468650879
2010-03-12 07:00:00,0.9983988581700209,0.9952037978179096,0.9987417233157111,0.9856582175494286
2010-03-12 08:00:00,0.9983988581700208,0.9958357687889353,0.9986589213390076,0.985328981804598
2010-03-12 09:00:00,0.9983988581700208,0.9965205217165898,0.9986187668181528,0.985328981804598
2010-03-12 10:00:00,0.9980390702121906,0.994456629466848,0.9986605946813234,0.9849997460597674
2010-03-12 11:00:00,0.9974866246476445,0.99652052171659,0.9989317039651828,0.982462686818152
2010-03-12 12:00:00,0.9974866246476445,0.9980898144084218,0.9991856419920796,0.9827184115897775
2010-03-12 13:00:00,0.9974866246476445,0.9966578931297058,0.9989763207973696,0.9804182177570242
2010-03-15 07:00:00,0.9964015059293911,0.9980898144084218,0.9989317039651828,0.9797043942243931
2010-03-15 08:00:00,0.9951034319932569,0.9966578931297058,0.9985927678391084,0.9786015229574843
2010-03-15 09:00:00,0.9951034319932569,0.9980898144084218,0.9986354857897455,0.9765570538963565
2010-03-15 10:00:00,0.9952652463559769,0.99734264605736,0.9986354857897455,0.9771741386986184
2010-03-15 11:00:00,0.9954270607186969,0.9952787538076182,0.9984121808369969,0.9753509029896338
2010-03-15 12:00:00,0.9961480667389028,0.9960259221586797,0.9984121808369969,0.9765271936776712
2010-03-15 13:00:00,0.9959862523761828,0.9937718765391934,0.9986354857897455,0.9773742486208777
2010-03-16 07:00:00,0.9959862523761828,0.9925531553773993,0.9987978093626754,0.9779913334231397
2010-03-16 08:00:00,0.995817691920523,0.990070031458256,0.9986354857897455,0.9784538005785458
2010-03-16 09:00:00,0.9959862523761828,0.9925531553773991,0.9985927678391084,0.9777399770459146
2010-03-16 10:00:00,0.9966764151523927,0.9909838626855673,0.9984121808369969,0.9784538005785457
2010-03-16 11:00:00,0.9959862523761828,0.9885007387664241,0.9982112473421002,0.9777399770459146
2010-03-16 12:00:00,0.9969539514939374,0.992887336775016,0.9983918343442116,0.9768929221027083
2010-03-16 13:00:00,0.9978772558494705,0.994456629466848,0.9987693803922529,0.9764304549473017
2010-03-16 14:00:00,0.9980390702121906,0.9952787538076182,0.9985927678391084,0.9767596906921323
2010-03-17 07:00:00,0.9980390702121908,0.9952787538076181,0.9985927678391084,0.9774735142247636
2010-03-17 08:00:00,0.9977086953938109,0.9952787538076181,0.9982798306920783,0.9774735142247636
2010-03-17 09:00:00,0.9977086953938109,0.9952787538076181,0.99775881739438,0.9757769690169105
2010-03-17 10:00:00,0.9971562498292648,0.9918059870263376,0.9978006452575504,0.9732399097752951
2010-03-17 11:00:00,0.9964015059293913,0.9895519414068513,0.9978908931135435,0.9720636190872578
2010-03-17 12:00:00,0.9960711311110113,0.9911212340986831,0.9977180837210345,0.9700191500261299
2010-03-17 13:00:00,0.9948304247926253,0.9930247081881317,0.9977180837210345,0.9685155726648771
2010-03-18 07:00:00,0.9949922391553453,0.9895519414068513,0.9973059810211042,0.9670514329194088
2010-03-18 08:00:00,0.9949922391553453,0.9918059870263376,0.9970152053489213,0.9665889657640024
2010-03-18 09:00:00,0.9955710893570774,0.9944566294668479,0.9971433979092432,0.9665889657640024
2010-03-18 10:00:00,0.9947792839374644,0.9944566294668479,0.99718801474143,0.9670514329194088
2010-03-18 11:00:00,0.9959155435108787,0.99734264605736,0.9978107054378481,0.9678318721573274
2010-03-18 12:00:00,0.9948304247926253,0.9952787538076182,0.9973471203731562,0.9685456956899586
2010-03-18 13:00:00,0.9948304247926255,0.9952787538076182,0.9971880147414302,0.9700098354354271
2010-03-19 07:00:00,0.9949922391553455,0.99734264605736,0.9973061462596232,0.9697219863779956
2010-03-19 08:00:00,0.9955710893570773,0.9980898144084218,0.9974753129334784,0.9717664554391235
2010-03-19 09:00:00,0.9959155435108785,0.9987745673360762,0.9974753129334784,0.9687414372178172
2010-03-19 10:00:00,0.9971562498292648,0.9987745673360762,0.9977660886056613,0.9701688214766833
2010-03-19 11:00:00,0.9971562498292645,0.9987745673360763,0.9980499987452697,0.9697842336888827
2010-03-19 12:00:00,0.9971562498292645,0.9987745673360762,0.997967196768566,0.9701688214766835
2010-03-19 13:00:00,0.9971562498292648,0.9987745673360762,0.9982158850386474,0.9704980572215139
2010-03-22 07:00:00,0.9971562498292645,0.9987745673360762,0.9978456102018878,0.9647515018930514
2010-03-22 08:00:00,0.9974866246476445,0.9972052746442445,0.9978883281525248,0.9653685866953131
2010-03-22 09:00:00,0.9971562498292648,0.99652052171659,0.9978456102018878,0.9657531744831137
2010-03-22 10:00:00,0.996825875010885,0.9972052746442445,0.9977660886056613,0.9657531744831137
2010-03-22 11:00:00,0.9977086953938109,0.9965205217165898,0.9982986870153511,0.9667959709541791
2010-03-22 12:00:00,0.9983988581700209,0.9952037978179096,0.9982986870153511,0.9660821474215481
2010-03-22 13:00:00,0.9980390702121908,0.9952037978179096,0.9978456102018878,0.9679053831305325
2010-03-23 07:00:00,0.9977086953938109,0.9952037978179096,0.9977660886056612,0.9760025707634546
2010-03-23 08:00:00,0.9977086953938109,0.9927206738987662,0.9975476481893463,0.974538431017986
2010-03-23 09:00:00,0.9971562498292648,0.9927206738987662,0.9973670611872348,0.9733621403299489
2010-03-23 10:00:00,0.9971562498292648,0.993352644869792,0.9970131499266718,0.9737467281177491
2010-03-23 11:00:00,0.9971562498292648,0.9965205217165898,0.9972415412598943,0.9737467281177493
2010-03-23 12:00:00,0.9971562498292648,0.9958357687889353,0.9973670611872348,0.9731663988020901
2010-03-23 13:00:00,0.9971562498292645,0.9950886004378737,0.9976946180733576,0.9718056302485119
2010-03-23 14:00:00,0.9971562498292645,0.993352644869792,0.9976946180733577,0.9718056302485119
2010-03-24 07:00:00,0.9978772558494706,0.9965205217165898,0.9976946180733577,0.9726526851917185
2010-03-24 08:00:00,0.9975328016956692,0.9958357687889353,0.9976946180733577,0.9739646426117711
2010-03-24 09:00:00,0.9970468392771568,0.9958357687889353,0.9972415412598943,0.974581727414033
2010-03-24 10:00:00,0.9972024268772894,0.9920359209711118,0.9973670611872348,0.9745817274140328
2010-03-24 11:00:00,0.9977086953938108,0.993352644869792,0.9970131499266719,0.9737346724708261
2010-03-24 12:00:00,0.9969539514939374,0.9940373977974465,0.9964921366289733,0.9720381272629732
2010-03-24 13:00:00,0.997532801695669,0.9940373977974465,0.9970633449606298,0.9747774689418918
2010-03-25 07:00:00,0.9980852472602152,0.9940373977974465,0.9970633449606298,0.9744896198844605
2010-03-25 08:00:00,0.9972394968838728,0.993352644869792,0.9966102681471666,0.976439546094576
2010-03-25 09:00:00,0.9972394968838728,0.9926054765187304,0.9964921366289734,0.9771533696272072
2010-03-25 10:00:00,0.9980852472602152,0.9926054765187304,0.99603905981551,0.9764395460945762
2010-03-25 11:00:00,0.9980852472602152,0.9926054765187304,0.996366616701633,0.97597707893917
2010-03-25 12:00:00,0.9982538077158751,0.9926054765187304,0.996210603837865,0.9759770789391697
2010-03-25 13:00:00,0.9987600762323967,0.9912887526200501,0.9957173725035469,0.9753599941369082
2010-03-26 07:00:00,0.9980390702121908,0.9912887526200501,0.9957173725035469,0.9743171976658428
2010-03-26 08:00:00,0.9978772558494706,0.9926054765187304,0.9957173725035469,0.9743171976658426
2010-03-26 09:00:00,0.9987600762323966,0.9950886004378737,0.996326462180778,0.9743171976658426
2010-03-26 10:00:00,0.9987600762323966,0.99734264605736,0.996769498481138,0.9743171976658426
2010-03-26 11:00:00,0.9980390702121906,0.99734264605736,0.996444318943515,0.9743171976658426
2010-03-26 12:00:00,0.9985674186256805,0.9980898144084217,0.9968564216434455,0.9757813374113111
2010-03-26 13:00:00,0.9980611501091591,0.9980898144084217,0.9970534086207464,0.9770387347729989
2010-03-29 07:00:00,0.9978925896534994,0.9980898144084217,0.996769498481138,0.9755745950275304
2010-03-29 08:00:00,0.9970468392771566,0.9958357687889353,0.996769498481138,0.9747275400843238
2010-03-29 09:00:00,0.9972394968838728,0.9980898144084217,0.9967694984811383,0.9753446248865856
2010-03-29 10:00:00,0.9974233911435613,0.999521735687138,0.9969542430678462,0.9771012448902823
2010-03-29 11:00:00,0.9970468392771568,0.999521735687138,0.9967982302040782,0.9763874213576512
2010-03-29 12:00:00,0.9975751876906467,0.9987745673360763,0.9970375235114997,0.9772344763008578
2010-03-29 13:00:00,0.9975751876906467,0.9987745673360762,0.9970375235114997,0.978410766988895
2010-03-30 07:00:00,0.9972307335368452,0.99734264605736,0.9974073198813094,0.9773679705178295
2010-03-30 08:00:00,0.9974233911435613,0.99734264605736,0.9973663457677764,0.9779850553200915
2010-03-30 09:00:00,0.9970468392771566,0.99734264605736,0.9973663457677764,0.9776004675322909
2010-03-30 10:00:00,0.9972024268772894,0.9960259221586797,0.9976536439598247,0.9772712317874602
2010-03-30 11:00:00,0.9965405707606352,0.9966578931297058,0.9976536439598247,0.9755146117837636
2010-03-30 12:00:00,0.9956948203842925,0.9945940008799636,0.9978586854833916,0.9749710379547071
2010-03-30 13:00:00,0.9955449979758324,0.9917079842894516,0.9978996595969246,0.9746418022098764
2010-03-30 14:00:00,0.9951684461094278,0.9945940008799636,0.9978996595969246,0.9746418022098764
2010-03-31 07:00:00,0.9955449979758324,0.9966578931297058,0.9974465827834612,0.9734655115218392
2010-03-31 08:00:00,0.9943042916574462,0.9945940008799636,0.9974884106466319,0.9726184565786327
2010-03-31 09:00:00,0.9929715919768245,0.9917079842894516,0.9971754734996018,0.9716167839885701
2010-03-31 10:00:00,0.9929715919768245,0.9930247081881319,0.9975695392810197,0.9720013717763707
2010-03-31 11:00:00,0.9941116340507302,0.9945940008799636,0.9975293847601647,0.9709996991863085
2010-03-31 12:00:00,0.9943042916574464,0.9945940008799636,0.9975695392810197,0.9703826143840467
2010-03-31 13:00:00,0.9949661477741003,0.9966578931297058,0.9970248255819398,0.9744093051954152
2010-04-01 07:00:00,0.9963566765009466,0.9966578931297058,0.9974884106466319,0.976129169712509
2010-04-01 08:00:00,0.9970468392771566,0.99734264605736,0.997094344865214,0.9773054604005464
2010-04-01 09:00:00,0.9975328016956692,0.99734264605736,0.9969320212922841,0.9773054604005464
2010-04-01 10:00:00,0.9964943937126105,0.9966578931297055,0.9970131499266719,0.9779225452028081
2010-04-01 11:00:00,0.9970468392771568,0.9966578931297058,0.9974465827834612,0.9783071329906085
2010-04-01 12:00:00,0.9975328016956692,0.99734264605736,0.9968625020090098,0.9783071329906087
2010-04-01 13:00:00,0.9982538077158751,0.99734264605736,0.997367061187235,0.9790209565232397
2010-04-05 07:00:00,0.9989439704920852,0.99734264605736,0.9978996595969248,0.9780192839331774
2010-04-05 08:00:00,0.9985674186256807,0.99734264605736,0.9978996595969248,0.9780192839331776
2010-04-05 09:00:00,0.9991198641902267,0.9980898144084217,0.998080246599036,0.9773054604005464
2010-04-05 10:00:00,0.9993037584499153,0.9987745673360762,0.9978865843154208,0.9787328446594123
2010-04-05 11:00:00,0.9993037584499153,0.9973426460573602,0.9980593937079297,0.9795798996026192
2010-04-05 12:00:00,0.9996482126037167,0.9980898144084218,0.998225068156125,0.9801602289182784
2010-04-05 13:00:00,0.9996482126037167,0.9988369827594835,0.9986371708560553,0.9816243686637467
2010-04-06 07:00:00,0.9998241063018583,0.9980898144084218,0.9984643614635463,0.9834476043727312
2010-04-06 08:00:00,0.9998241063018583,0.99652052171659,0.998287748910402,0.9837768401175617
2010-04-06 09:00:00,0.9998241063018585,0.9965205217165898,0.9983287230239349,0.9837768401175617
2010-04-06 10:00:00,1.0,0.994456629466848,0.9985471634402499,0.9846238950607683
2010-04-06 11:00:00,0.9998241063018583,0.9925531553773993,0.9986781449695884,0.9856255676508306
2010-04-06 12:00:00,0.9996482126037167,0.9925531553773993,0.9987199728327588,0.986801858338868
2010-04-06 13:00:00,0.9998241063018583,0.9918059870263375,0.9987199728327588,0.9875156818714989
2010-04-06 14:00:00,0.9998241063018585,0.9944566294668479,0.9986781449695884,0.9893389175804832
2010-04-07 07:00:00,0.9996482126037167,0.9937718765391934,0.9984643614635463,0.9893389175804832
2010-04-07 08:00:00,0.9992884246458866,0.9893852785306015,0.9984643614635463,0.9893389175804832
2010-04-07 09:00:00,0.9985674186256807,0.9900700314582558,0.9984643614635463,0.9875156818714989
2010-04-07 10:00:00,0.9985674186256807,0.9927206738987662,0.9984643614635463,0.9878449176163294
2010-04-07 11:00:00,0.9987433123238223,0.9927206738987662,0.9984643614635463,0.9869978626731227
2010-04-07 12:00:00,0.998911872779482,0.9912887526200501,0.9984643614635463,0.9852779981560287
2010-04-07 13:00:00,0.9981571288796085,0.989856831341334,0.9983815594868427,0.9858583274716881
2010-04-08 07:00:00,0.9979885684239488,0.989856831341334,0.9978883281525248,0.9839084012615724
2010-04-08 08:00:00,0.9976441142701473,0.9912887526200501,0.9978456102018878,0.9831945777289415
2010-04-08 09:00:00,0.9985674186256807,0.9912887526200501,0.998039272485503,0.9840416326721482
