date,pe_sp600,pe_sp500,diff
1996-10-25,0.9909123803497396,0.9980201602591813,-0.007107779909441669
1996-10-28,0.9910202746763361,0.998124002815856,-0.0071037281395198715
1996-10-29,0.9906824888415479,0.9981886597944793,-0.00750617095293149
1996-10-30,0.990574594514951,0.9984228603447021,-0.007848265829751067
1996-10-31,0.9902743148875462,0.9983267200082929,-0.008052405120746675
1996-11-01,0.9903562013186384,0.9983015938318308,-0.007945392513192373
1996-11-04,0.9904861937624846,0.9984616475349034,-0.007975453772418817
1996-11-05,0.990823979597273,0.9984867737113656,-0.0076627941140926525
1996-11-06,0.9911389329044085,0.9984867737113656,-0.007347840806957162
1996-11-07,0.9913352279834718,0.9984228603447021,-0.007087632361230223
1996-11-08,0.9908369074950792,0.9983344595922354,-0.00749755209715619
1996-11-11,0.9914481155347394,0.998176306494106,-0.006728190959366609
1996-11-12,0.9918341229664571,0.9982011519017899,-0.006367028935332808
1996-11-13,0.9912327537645693,0.9982525731611432,-0.007019819396573923
1996-11-14,0.9911389329044085,0.998227446984681,-0.007088514080272557
1996-11-15,0.991524940336126,0.9984237420637444,-0.006898801727618364
1996-11-18,0.9918341229664571,0.9983977341682398,-0.006563611201782726
1996-11-19,0.9918341229664571,0.9984616475349036,-0.006627524568446508
1996-11-20,0.9916223860831853,0.9984616475349036,-0.006839261451718315
1996-11-21,0.9916893815066556,0.9984616475349036,-0.006772266028247986
1996-11-22,0.9916223860831853,0.9984745754327097,-0.006852189349524362
1996-11-25,0.9921163828511511,0.9984237420637444,-0.006307359212593289
1996-11-26,0.9918211950686507,0.9983605553944054,-0.0065393603257546395
1996-11-27,0.9921135319914299,0.9982721546419389,-0.006158622650508927
1996-11-29,0.9922160062103325,0.9981958879749016,-0.005979881764569095
1996-12-02,0.9922160062103325,0.9983529394391902,-0.006136933228857777
1996-12-03,0.9925111939928329,0.99835293943919,-0.005841745446357072
1996-12-04,0.9925920869551875,0.9984207524038463,-0.0058286654486587874
1996-12-05,0.9928549017198937,0.9984207524038463,-0.005565850683952656
1996-12-06,0.9929088171456656,0.9984207524038463,-0.005511935258180722
1996-12-09,0.992882501428697,0.9984207524038463,-0.0055382509751492615
1996-12-10,0.9930109274402287,0.9986520759951235,-0.005641148554894837
1996-12-11,0.9926487442342579,0.9985974987497374,-0.005948754515479493
1996-12-12,0.9931903965721623,0.998661412116401,-0.005471015544238678
1996-12-13,0.9932573919956328,0.9985795256853087,-0.005322133689675934
1996-12-16,0.9929089347452198,0.9987958248441976,-0.005886890098977804
1996-12-17,0.9928419393217494,0.9986427123546476,-0.0058007730328982765
1996-12-18,0.9926487442342578,0.9984703053512016,-0.005821561116943874
1996-12-19,0.9927485872558951,0.9984703053512016,-0.005721718095306527
1996-12-20,0.9923625798241775,0.9984703053512016,-0.006107725527024099
1996-12-23,0.9920476265170423,0.9983466459857823,-0.006299019468740008
1996-12-24,0.9922270956489758,0.9983720593496311,-0.006144963700655315
1996-12-26,0.9921991246436557,0.9981583667410879,-0.00595924209743226
1996-12-27,0.9920476265170423,0.9981954296930965,-0.006147803176054234
1996-12-30,0.9918945140274923,0.9982208430569454,-0.0063263290294530705
1996-12-31,0.9919477834954046,0.9980420233748923,-0.006094239879487762
1997-01-02,0.9919754069898468,0.9980269989425041,-0.006051591952657365
1997-01-03,0.9919084115663765,0.9979645226266464,-0.00605611106026982
1997-01-06,0.9919806310935719,0.9981583667410877,-0.006177735647515781
1997-01-07,0.9919806310935719,0.9983223623284705,-0.006341731234898562
1997-01-08,0.992038026526097,0.9982966551359672,-0.006258628609870254
1997-01-09,0.9919301321995,0.9981285182140291,-0.006198386014529156
1997-01-10,0.9919588251361289,0.9983095830337734,-0.006350757897644499
1997-01-13,0.9919588251361289,0.9983095830337734,-0.006350757897644499
1997-01-14,0.9922480712507613,0.9982966551359672,-0.006048583885205905
1997-01-15,0.9920802229148455,0.9981200254794327,-0.006039802564587138
1997-01-16,0.9916416102422908,0.9983337180879759,-0.00669210784568508
1997-01-17,0.9916416102422908,0.9980901769523739,-0.006448566710083092
1997-01-20,0.9915982882762018,0.998052271481215,-0.006453983205013225
1997-01-21,0.9919941345456917,0.997992563665377,-0.005998429119685289
1997-01-22,0.9917048884310595,0.9981759308466343,-0.006471042415574724
1997-01-23,0.9918868102334112,0.9982267642155997,-0.006339953982188562
1997-01-24,0.9917048884310595,0.9982267642155997,-0.006521875784540221
1997-01-27,0.9912852161651788,0.9979559080810079,-0.00667069191582903
1997-01-28,0.9911502886385685,0.9978433843387768,-0.0066930957002083735
1997-01-29,0.9911649176680286,0.9978433843387768,-0.006678466670748229
1997-01-30,0.9909882880114941,0.9975333040010346,-0.0065450159895404925
1997-01-31,0.9914512822434637,0.9974824706320691,-0.006031188388605391
1997-02-03,0.9908471673814007,0.9973588112666497,-0.006511643885249052
1997-02-04,0.9903745054262317,0.9974227246333136,-0.007048219207081874
1997-02-05,0.9900688887489132,0.9973588112666498,-0.007289922517736636
1997-02-06,0.9899496545249037,0.9972680023379119,-0.007318347813008219
1997-02-07,0.9904172718292965,0.9970213685182286,-0.006604096688932137
1997-02-10,0.9905365060533061,0.9970811563031537,-0.006544650249847628
1997-02-11,0.9907350221159245,0.9972680023379119,-0.00653298022198745
1997-02-12,0.9905648334250587,0.997145027883648,-0.006580194458589261
1997-02-13,0.9905939014858312,0.9973331804608366,-0.0067392789750054805
1997-02-14,0.9901262841814382,0.9974561549151005,-0.007329870733662314
1997-02-18,0.9902674048115316,0.9973509069550507,-0.007083502143519049
1997-02-19,0.9902100093790067,0.9972877202857118,-0.007077710906705059
1997-02-20,0.9902100093790067,0.9972877202857118,-0.007077710906705059
1997-02-21,0.9904985313362159,0.997287720285712,-0.006789188949496094
1997-02-24,0.9904837072415458,0.9969343945090762,-0.006450687267530397
1997-02-25,0.9903740049663894,0.9970555254973406,-0.006681520530951168
1997-02-26,0.9898822561736219,0.9971784999516046,-0.007296243777982658
1997-02-27,0.9900641779759736,0.9969352207314267,-0.006871042755453138
1997-02-28,0.9905559267687409,0.9969744643462012,-0.006418537577460248
1997-03-03,0.9906925140319665,0.9968251741749689,-0.0061326601430024
1997-03-04,0.990648621876524,0.9965033054059009,-0.005854683529376903
1997-03-05,0.9908017343660739,0.9965033054059009,-0.005701571039827047
1997-03-06,0.990295161478636,0.9965033054059009,-0.006208143927264875
1997-03-07,0.990295161478636,0.9965033054059009,-0.006208143927264875
1997-03-10,0.9903533075393952,0.9964441539750588,-0.006090846435663599
1997-03-11,0.9899773452161438,0.9963290388509883,-0.006351693634844557
1997-03-12,0.9894958998065523,0.9960532961884759,-0.0065573963819236525
1997-03-13,0.9888515950744904,0.9959039296305535,-0.007052334556063133
1997-03-14,0.9887115625826388,0.9960190447546242,-0.007307482171985402
1997-03-17,0.9885852660472159,0.9961435711244507,-0.0075583050772348725
1997-03-18,0.9887554547380815,0.9958424150980895,-0.007086960360007999
1997-03-19,0.9887700837675416,0.9959409925825624,-0.0071709088150208045
1997-03-20,0.9886317953726621,0.9955155661208075,-0.00688377074814539
1997-03-21,0.9886317953726621,0.9953965451145493,-0.006764749741887233
1997-03-24,0.9886317953726621,0.9952536598061794,-0.0066218644335173105
1997-03-25,0.9883394584498829,0.9951911834903219,-0.006851725040438961
1997-03-26,0.9882955662944405,0.995314842855741,-0.007019276561300525
1997-03-27,0.9877956676722107,0.9951740844344938,-0.007378416762283124
1997-03-31,0.9877956676722107,0.9953426769353673,-0.0075470092631565455
1997-04-01,0.9874737057471829,0.9954834353566142,-0.00800972960943136
1997-04-02,0.9874737057471829,0.995639185016168,-0.008165479268985143
1997-04-03,0.9878260427736502,0.9954834353566142,-0.007657392582964051
1997-04-04,0.988017496524855,0.9952615733878287,-0.007244076862973681
1997-04-07,0.9880174965248549,0.9956163866264653,-0.0075988901016104116
1997-04-08,0.9880174965248549,0.9955364633051887,-0.007518966780333813
1997-04-09,0.9886952412247355,0.9956793486135589,-0.0069841073888233796
1997-04-10,0.9891911256656388,0.9958517556170052,-0.006660629951366404
1997-04-11,0.9891911256656388,0.9956793486135589,-0.006488222947920064
1997-04-14,0.9895156667295373,0.9959037063049424,-0.0063880395754051245
1997-04-15,0.9896922963860718,0.9959037063049424,-0.006211409918870592
1997-04-16,0.9896632283252994,0.9963125385064304,-0.0066493101811310185
1997-04-17,0.9891911256656388,0.9964087528892811,-0.007217627223642276
1997-04-18,0.9895156667295372,0.9965811598927274,-0.007065493163190273
1997-04-21,0.9899783474615325,0.9964087528892811,-0.006430405427748642
1997-04-22,0.9902960977481603,0.9965849968114577,-0.006288899063297437
1997-04-23,0.9903251658089325,0.9969427327191388,-0.006617566910206318
