date,pe_sp600,pe_sp500,diff
1995-10-27,0.9858824954156848,0.9986738752675111,-0.012791379851826212
1995-10-30,0.9855876677243829,0.9983425191488734,-0.01275485142449051
1995-10-31,0.9865511911006009,0.9983944410972332,-0.011843249996632332
1995-11-01,0.987184299921321,0.9986738752675111,-0.011489575346190106
1995-11-02,0.9861487497760396,0.9983425191488734,-0.012193769372833785
1995-11-03,0.987042497964711,0.9983944410972332,-0.011351943132522191
1995-11-06,0.9857687294346835,0.9981936283508852,-0.012424898916201688
1995-11-07,0.9857687294346835,0.9981936283508852,-0.012424898916201688
1995-11-08,0.9864435774673416,0.9983425191488734,-0.011898941681531827
1995-11-09,0.9861487497760398,0.9986151199978687,-0.012466370221828837
1995-11-10,0.9855876677243829,0.998193628350885,-0.0126059606265021
1995-11-13,0.9855876677243829,0.9981936283508852,-0.012605960626502322
1995-11-14,0.9855876677243829,0.9981936283508852,-0.012605960626502322
1995-11-15,0.9847725167335591,0.9983425191488734,-0.013570002415314253
1995-11-16,0.9843245121947493,0.9987154756137328,-0.014390963418983493
1995-11-17,0.9856288882449588,0.9987154756137328,-0.013086587368773994
1995-11-20,0.9849932078796654,0.9986151199978687,-0.013621912118203294
1995-11-21,0.9861487497760398,0.9985631980495091,-0.01241444827346927
1995-11-22,0.985139663185573,0.998563198049509,-0.013423534863935993
1995-11-24,0.9847014620366363,0.9989949097840107,-0.0142934477473744
1995-11-27,0.9852067272105319,0.9992610039418635,-0.014054276731331528
1995-11-28,0.9858955659920209,0.9992102622433912,-0.013314696251370273
1995-11-29,0.9864413280731947,0.999312925890223,-0.01287159781702829
1995-11-30,0.9861906904406423,0.9990975734308426,-0.012906882990200264
1995-12-01,0.9852951635073487,0.9990468317323705,-0.01375166822502183
1995-12-04,0.9860231699562023,0.9990468317323705,-0.013023661776168205
1995-12-05,0.9868795292221314,0.9991571038271955,-0.012277574605064068
1995-12-06,0.9861906904406423,0.999312925890223,-0.013122235449580688
1995-12-07,0.9858562333135349,0.999312925890223,-0.013456692576688134
1995-12-08,0.9862042194210324,0.9995336047908586,-0.013329385369826197
1995-12-11,0.9869837948956374,0.9995855267392185,-0.012601731843581154
1995-12-12,0.9864712673140873,0.9995855267392185,-0.013114259425131225
1995-12-13,0.9862505884134517,0.9993129258902232,-0.013062337476771546
1995-12-14,0.9874295195649476,0.9993129258902232,-0.011883406325275625
1995-12-15,0.9867161792370496,0.9993129258902232,-0.012596746653173674
1995-12-18,0.9861172766529427,0.999312925890223,-0.013195649237280338
1995-12-19,0.9858378424826648,0.9990468317323705,-0.013208989249705705
1995-12-20,0.9854244895628929,0.9989308280731132,-0.013506338510220317
1995-12-21,0.9863423042005487,0.9991571038271955,-0.012814799626646778
