date,pe_sp600,pe_sp500,diff
1996-10-25,0.9850703424594703,0.9939690454290742,-0.008898702969603822
1996-10-28,0.9850703424594706,0.9941269197004183,-0.009056577240947772
1996-10-29,0.984773294313851,0.9940684427623432,-0.009295148448492219
1996-10-30,0.984255527474024,0.9940684427623432,-0.00981291528831918
1996-10-31,0.9839820657764344,0.9940125691895173,-0.01003050341308287
1996-11-01,0.9843816081793437,0.9941970964252665,-0.009815488245922821
1996-11-04,0.9847782048014679,0.9944902078194092,-0.009712003017941284
1996-11-05,0.9852415352371982,0.9946889131398452,-0.009447377902647047
1996-11-06,0.9852153584997895,0.9946889131398454,-0.009473554640055948
1996-11-07,0.9850468440778658,0.9944398987550921,-0.009393054677226287
1996-11-08,0.9850468440778658,0.9943454926813857,-0.009298648603519921
1996-11-11,0.9851708088999893,0.9943454926813857,-0.009174683781396409
1996-11-12,0.9854198232847424,0.9943454926813857,-0.008925669396643299
1996-11-13,0.9850104220562894,0.9945838714863594,-0.009573449430069991
1996-11-14,0.9851267118905997,0.9945614360068775,-0.00943472411627777
1996-11-15,0.985194075696634,0.99459285209662,-0.009398776399985986
1996-11-18,0.985593618099543,0.9950173592398209,-0.009423741140277886
1996-11-19,0.9858301137649935,0.9949859431500786,-0.00915582938508508
1996-11-20,0.9855173727314936,0.9948747875977636,-0.009357414866269953
1996-11-21,0.9856487142458955,0.995211690738187,-0.009562976492291542
1996-11-22,0.9860401684652217,0.9953188701456656,-0.009278701680443868
1996-11-25,0.9862785472701954,0.995141826355137,-0.008863279084941666
1996-11-26,0.9863047240076038,0.9948703764909018,-0.008565652483297992
1996-11-27,0.9858577527011267,0.994594355124857,-0.00873660242373031
1996-11-29,0.9864770488835952,0.994805721693063,-0.008328672809467808
1996-12-02,0.9866545366762788,0.9949229302803341,-0.00826839360405529
1996-12-03,0.9866545366762786,0.9950592936457421,-0.008404756969463523
1996-12-04,0.9865790687347026,0.9952976724507158,-0.008718603716013185
1996-12-05,0.9869786111376116,0.995569122314951,-0.008590511177339333
1996-12-06,0.9871550675215524,0.9953307435099773,-0.008175675988424946
1996-12-09,0.9872722761088233,0.9953621595997196,-0.008089883490896344
1996-12-10,0.9874778377348447,0.995397069783985,-0.007919232049140357
1996-12-11,0.9877373758377623,0.995496467117254,-0.007759091279491703
1996-12-12,0.9877149403582804,0.9954691515578007,-0.0077542111995202445
1996-12-13,0.987804833386098,0.9954046644087969,-0.0075998310226989
1996-12-16,0.9872045722338821,0.9954377354680581,-0.008233163234176
1996-12-17,0.9868563356656257,0.9952263688998523,-0.008370033234226582
1996-12-18,0.9866984613942814,0.9950493251093238,-0.008350863715042345
1996-12-19,0.9865613630620998,0.9949594320815061,-0.008398069019406207
1996-12-20,0.9863928486401762,0.9948914508379794,-0.008498602197803184
1996-12-23,0.9861618685506309,0.9946314105030983,-0.008469541952467408
1996-12-24,0.9859018282157497,0.9944950471376901,-0.008593218921940426
1996-12-26,0.9857387814782909,0.9942664228925514,-0.008527641414260545
1996-12-27,0.9857387814782909,0.9942664228925514,-0.008527641414260545
1996-12-30,0.9855526531400637,0.9938412167394169,-0.00828856359935326
1996-12-31,0.9855526531400637,0.9936298501712111,-0.008077197031147398
1997-01-02,0.9856425461678814,0.993741819406148,-0.008099273238266647
1997-01-03,0.9856111300781388,0.9937104033164055,-0.008099273238266647
1997-01-06,0.9854366893189516,0.9939913828579636,-0.00855469353901206
1997-01-07,0.9856480961102779,0.9940907801912326,-0.008442684080954721
1997-01-08,0.9859888191595761,0.9940227989477062,-0.00803397978813003
1997-01-09,0.9858955594629503,0.9937603548769784,-0.00786479541402818
1997-01-10,0.9862844138238399,0.9939037402016578,-0.007619326377817925
1997-01-13,0.9865153939133852,0.9942519767699141,-0.007736582856528895
1997-01-14,0.9865594909227746,0.9942519767699141,-0.007692485847139441
1997-01-15,0.9860641595624297,0.9942833928596566,-0.008219233297226958
1997-01-16,0.9855571581068395,0.9944276194712328,-0.00887046136439329
1997-01-17,0.9853187793018656,0.9945778991177651,-0.009259119815899441
1997-01-20,0.9853974006959718,0.9943178587828836,-0.008920458086911776
1997-01-21,0.9859151675357988,0.9945126990863669,-0.008597531550568083
1997-01-22,0.9857912027136753,0.9945806803298934,-0.008789477616218178
1997-01-23,0.985251774343941,0.9945088041134892,-0.00925702976954823
1997-01-24,0.9851154109785328,0.9944094067802202,-0.009293995801687327
1997-01-27,0.9847884439082105,0.9944707417946653,-0.009682297886454805
1997-01-28,0.9846450585835311,0.9946135735422755,-0.009968514958744401
1997-01-29,0.9848135730054551,0.9944371171583348,-0.009623544152879693
1997-01-30,0.9850895943715,0.9942355316771497,-0.00914593730564972
1997-01-31,0.9853182186166387,0.9939859682253341,-0.00866774960869543
1997-02-03,0.9848965384882106,0.9937049886837757,-0.008808450195565087
1997-02-04,0.9843895370326204,0.9936750697590732,-0.009285532726452717
1997-02-05,0.9842423054138523,0.9936419986998118,-0.009399693285959576
1997-02-06,0.9843623097689432,0.9936789647319508,-0.009316654963007598
1997-02-07,0.9843884865063517,0.9936789647319508,-0.009290478225599141
1997-02-10,0.9845570009282754,0.9936789647319509,-0.009121963803675581
1997-02-11,0.9845570009282754,0.9940279255170354,-0.009470924588760088
1997-02-12,0.9845939669604145,0.9940578444417384,-0.009463877481323935
1997-02-13,0.9843923814792294,0.9943292943059733,-0.009936912826743916
1997-02-14,0.9841558858137791,0.9943292943059735,-0.010173408492194391
1997-02-18,0.9840643599008215,0.9940668502352458,-0.010002490334424241
1997-02-19,0.9840929179141941,0.9941567432630632,-0.010063825348869182
1997-02-20,0.9838517433414001,0.9939071798112475,-0.010055436469847412
1997-02-21,0.9835027825563153,0.9937778635532758,-0.010275080996960506
1997-02-24,0.9832913757649892,0.9934345374726364,-0.010143161707647286
1997-02-25,0.9830179140673995,0.9934676085318976,-0.010449694464498172
1997-02-26,0.982928021039582,0.9934345374726364,-0.010506516433054447
1997-02-27,0.9829851611480476,0.993344644444819,-0.010359483296771388
1997-02-28,0.9833284872286867,0.993254751417001,-0.009926264188314327
1997-03-03,0.983427884561956,0.9928897638064543,-0.009461879244498372
1997-03-04,0.983229927640232,0.9926199368445976,-0.009390009204365612
1997-03-05,0.9829323038357191,0.9924442941432788,-0.009511990307559781
1997-03-06,0.9824833081478377,0.9924442941432791,-0.009960985995441374
1997-03-07,0.98222377004492,0.9925885207548552,-0.010364750709935144
1997-03-10,0.982586973235273,0.9926199368445975,-0.010032963609324486
1997-03-11,0.9825376820311053,0.9921548371156587,-0.009617155084553408
1997-03-12,0.9818475117704302,0.9917093674524834,-0.009861855682053222
1997-03-13,0.9811393945006279,0.991559087805951,-0.010419693305323108
1997-03-14,0.9805120533395933,0.9914911065624243,-0.010979053222830992
1997-03-17,0.9805120533395933,0.9914541405302852,-0.010942087190691896
