date,us,japon,uk,hongkong,alemania,australia,brasil,china,india
1998-12-30,,,,,,0.9987822157861962,,,
1998-12-31,,,,,,0.9991055583336639,,,
1999-01-04,0.9958203947684339,,0.9823503138292078,,,0.9988394641758114,,,
1999-01-05,0.9960864889262864,,0.9829164831401771,,0.999748957250239,0.9988394641758112,,,
1999-01-06,0.9957923044884937,,0.9822363144327076,,0.999748957250239,0.9988394641758114,,,
1999-01-07,0.9960300317472124,,0.9822363144327076,,0.9995855267392184,0.9991055583336639,,,
1999-01-08,0.9955255700293283,,0.9822363144327076,0.9989975682455764,0.9996931403724777,0.9988394641758114,,,
1999-01-11,0.9952656788318454,0.9900314146538978,0.9828561395085363,0.9986818601703321,0.9995880600079223,0.9991055583336639,0.9985176480813066,,
1999-01-12,0.9950775654905186,0.9887191296708001,0.983682227566987,0.9982997623532222,0.9995880600079224,0.9991055583336639,0.9984194989817906,0.9969324953206845,
1999-01-13,0.9958197544671211,0.9884367505848909,0.9841512215750788,0.9984631928642428,0.9992647174604549,0.9988394641758114,0.998535502641048,0.997353986967668,
1999-01-14,0.9958197544671211,0.9880598536126962,0.9846918121233457,0.9988949045987445,0.9991571038271955,0.9991055583336639,0.998535502641048,0.9975351061380843,
1999-01-15,0.9960581220271524,,0.9842703204763621,0.9991051818788359,0.9989975682455766,0.9993209107930443,0.998535502641048,0.997535106138084,0.9881861391987892
1999-01-18,,0.9889785892740478,0.9848469936726342,0.9991051818788358,0.9986154704284665,0.9994285244263034,0.9983679821566079,0.9974865709559599,0.9886097859326788
1999-01-19,0.9965005634759033,0.9893554862462424,0.9858560618194588,0.9993154591589269,0.9982997623532223,0.9995336047908587,0.9980120534158925,0.9975847200554762,0.9892615064124821
1999-01-20,0.9965005634759033,0.989793687395179,0.9870728327913875,0.9993154591589269,0.9981866970858458,0.9995336047908587,0.9981577048765167,0.9975351061380843,
1999-01-21,0.9957583744993007,0.9910262253306921,0.9883850936166546,0.9993154591589269,0.9984661312561238,0.9993701742798382,0.9979858843394979,0.9974865709559599,0.9895064183354442
1999-01-22,0.9953854180344412,0.9910262253306921,0.9873319754868379,0.9991596370958995,0.9984073759864814,0.9994804463746632,0.9977804483590786,0.9971044731388501,0.9903498044362555
1999-01-25,0.9953854180344412,0.9913128447164153,0.9879200683962129,0.9991596370958995,0.9984073759864812,0.9994804463746632,,0.9967887650636057,0.9905419684807256
1999-01-26,0.995266319133158,0.9912226296749761,0.9882306498627261,0.9992647174604549,0.9984073759864812,,0.9982019400060621,0.9967887650636057,
1999-01-27,0.9955040463918767,0.9919301670325407,0.987013878890798,0.9993673811072867,0.9984073759864814,0.9992650939152828,0.9984073759864814,0.9967887650636057,0.9895625004470671
1999-01-28,0.9962006721542306,0.991012352394885,0.9872000355441177,0.9994205395234822,0.9979153206203389,0.9993701742798382,0.9978667854382146,0.9962346894283299,0.9885269503017857
1999-01-29,0.9961386518850975,0.9912226296749762,0.9866119426347425,0.9995880600079223,0.9974938289733551,0.9990975734308428,0.9977591718049553,0.9955682858583842,0.9880952385672839
1999-02-01,0.9955040463918767,0.9916980028638813,0.9859773371415217,0.9995336047908586,0.9977259931420147,0.9990975734308428,0.9982997623532222,0.9950992918502922,0.9883047006541145
1999-02-02,0.9955040463918767,0.9919803819497903,0.9870682950917711,0.9994285244263034,0.9976068942407317,0.9987742308833754,0.9981866970858457,0.9945111989409172,0.9886177651178272
1999-02-03,0.9962006721542306,0.9920764194930228,0.9858515241198429,0.9996438768856836,0.9976068942407317,0.9989417513678153,0.9979858843394978,0.9945111989409172,0.9883987155990687
1999-02-04,0.9956465965189549,0.9920764194930229,0.9866119426347425,0.9998034124673025,0.9976613494577952,0.9990975734308426,0.9983092268869656,0.9938145731785635,0.9877641101058479
1999-02-05,0.9950439857015551,0.9921684952911173,0.9866119426347425,0.9998034124673025,0.9976613494577952,0.9987742308833751,0.9984143072515208,0.9931947481027348,0.9871139969273397
1999-02-08,0.9954082289589236,0.9924699688147691,0.9866119426347425,0.9999110261005618,0.9976613494577952,0.9987154756137328,0.9984143072515208,0.9938448612812429,0.9871837721148862
1999-02-09,0.9947418253889777,0.9928088931976966,0.9866119426347425,0.9999110261005618,0.9977171663355566,0.9987154756137326,0.9984143072515208,0.9944627296690647,0.9880775203035574
1999-02-10,0.9952959010242535,0.9924699688147691,0.9877029005849919,0.9999641845167576,0.9973685266807002,0.9985100396333135,0.9981659921440644,,0.9877706143098233
1999-02-11,0.9956043274038606,,0.9870682950917711,0.9999641845167576,0.9969567810622235,0.9985100396333133,0.9984143072515208,,0.9880310077197119
1999-02-12,0.9955061783043446,0.9931575328525528,0.9878287136066709,0.9998565708834981,0.9973054207170798,0.9981183398830347,0.9981936283508852,,0.9882965698223162
1999-02-15,,0.9934115040150964,0.9884788267851791,0.9998034124673025,0.9977171663355566,0.9978099135034276,,,0.9882965698223163
1999-02-16,0.9952959010242535,0.9932233906737694,0.9878907338758041,,0.9980255927151639,0.9978099135034276,,,0.9883622393658673
1999-02-17,0.9959623045941991,0.9931252415742536,0.9889438520056208,,0.9980255927151639,0.9978099135034276,0.997665879073151,,0.9884298994960878
1999-02-18,0.99640474604295,0.9934118609599767,0.9888818317364877,,0.9979153206203387,0.9982016132537063,0.997665879073151,,0.9875361513074166
1999-02-19,0.99640474604295,0.9944209475504434,0.9888818317364877,0.9999110261005618,0.9982019400060621,0.9977591718049555,0.9981936283508852,,0.9876038114376372
