date,XLK,XLE,XLV,XLF,XLP,XLY,XLI,XLU,XLB,XLRE,XLC,SPY
1999-06-01,,,,,,,,,,,,0.9951228009751293
1999-06-02,,,,,,,,,,,,0.9945594778765487
1999-06-03,,,,,,,,,,,,0.9945594778765487
1999-06-04,,,,,,,,,,,,0.9951360460106651
1999-06-07,,,,,,,,,,,,0.9951817922097103
1999-06-08,,,,,,,,,,,,0.9958812156658888
1999-06-09,,,,,,,,,,,,0.9951360460106651
1999-06-10,,,,,,,,,,,,0.994963535431329
1999-06-11,,,,,,,,,,,,0.9948262586991153
1999-06-14,,,,,,,,,,,,0.9947066814889917
1999-06-15,,,,,,,,,,,,0.9947066814889917
1999-06-16,,,,,,,,,,,,0.995072387570687
1999-06-17,,,,,,,,,,,,0.994658298808235
1999-06-18,,,,,,,,,,,,0.994722347756574
1999-06-21,,,,,,,,,,,,0.9941277198132255
1999-06-22,,,,,,,,,,,,0.9937045354287039
1999-06-23,,,,,,,,,,,,0.9934325069071844
1999-06-24,,,,,,,,,,,,0.9937045354287039
1999-06-25,,,,,,,,,,,,0.9940545752428168
1999-06-28,,,,,,,,,,,,0.9938086797378348
1999-06-29,,,,,,,,,,,,0.9934586399237219
1999-06-30,,,,,,,,,,,,0.9938086797378348
1999-07-01,,,,,,,,,,,,0.9939899084658451
1999-07-02,,,,,,,,,,,,0.9938086797378348
1999-07-06,,,,,,,,,,,,0.9939899084658451
1999-07-07,,,,,,,,,,,,0.9938086797378348
1999-07-08,,,,,,,,,,,,0.9942925927265397
1999-07-09,,,,,,,,,,,,0.9945803631941333
1999-07-12,,,,,,,,,,,,0.993989908465845
1999-07-13,,,,,,,,,,,,0.9938086797378346
1999-07-14,,,,,,,,,,,,0.9944033076811831
1999-07-15,,,,,,,,,,,,0.9944033076811833
1999-07-16,,,,,,,,,,,,0.993620601381379
1999-07-19,,,,,,,,,,,,0.993620601381379
1999-07-20,,,,,,,,,,,,0.9941287517661996
1999-07-21,,,,,,,,,,,,0.994716844675575
1999-07-22,,,,,,,,,,,,0.995209501041575
1999-07-23,,,,,,,,,,,,0.9947168446755746
1999-07-26,,,,,,,,,,,,0.9949708158381183
1999-07-27,,,,,,,,,,,,0.9956352927411375
1999-07-28,,,,,,,,,,,,0.9954718622301169
1999-07-29,,,,,,,,,,,,0.9960897306179385
1999-07-30,,,,,,,,,,,,0.9960897306179385
1999-08-02,,,,,,,,,,,,0.996355824775791
1999-08-03,,,,,,,,,,,,0.9960244686571532
1999-08-04,,,,,,,,,,,,0.996478188676565
1999-08-05,,,,,,,,,,,,0.996355824775791
1999-08-06,,,,,,,,,,,,0.9958383120038334
1999-08-09,,,,,,,,,,,,0.9949220089039438
1999-08-10,,,,,,,,,,,,0.9945399110868337
1999-08-11,,,,,,,,,,,,0.9948712672054715
1999-08-12,,,,,,,,,,,,0.9952043879898528
1999-08-13,,,,,,,,,,,,0.9952616363794679
1999-08-16,,,,,,,,,,,,0.9952616363794679
1999-08-17,,,,,,,,,,,,0.9942776731493571
1999-08-18,,,,,,,,,,,,0.9934566999002175
1999-08-19,,,,,,,,,,,,0.9934566999002175
1999-08-20,,,,,,,,,,,,0.9934566999002175
1999-08-23,,,,,,,,,,,,0.9936720523595977
1999-08-24,,,,,,,,,,,,0.9927305171592703
1999-08-25,,,,,,,,,,,,0.991486547247892
1999-08-26,,,,,,,,,,,,0.9910175532398001
1999-08-27,,,,,,,,,,,,0.9920810193380803
1999-08-30,,,,,,,,,,,,0.9925423076217817
1999-08-31,,,,,,,,,,,,0.9928217417920598
1999-09-01,,,,,,,,,,,,0.9921886329713397
1999-09-02,,,,,,,,,,,,0.9911251668730596
1999-09-03,,,,,,,,,,,,0.9911251668730596
1999-09-07,,,,,,,,,,,,0.9913734819805158
1999-09-08,,,,,,,,,,,,0.9926174518918941
1999-09-09,,,,,,,,,,,,0.9927305171592705
1999-09-10,,,,,,,,,,,,0.9928381307925297
1999-09-13,,,,,,,,,,,,0.9917746646942497
1999-09-14,,,,,,,,,,,,0.9917746646942497
1999-09-15,,,,,,,,,,,,0.9917746646942496
1999-09-16,,,,,,,,,,,,0.9923231379380114
1999-09-17,,,,,,,,,,,,0.9923231379380112
1999-09-20,,,,,,,,,,,,0.9918648797356888
1999-09-21,,,,,,,,,,,,0.992626872310317
1999-09-22,,,,,,,,,,,,0.9930851305126394
1999-09-23,,,,,,,,,,,,0.9934786798343858
1999-09-24,,,,,,,,,,,,0.9934786798343858
1999-09-27,,,,,,,,,,,,0.9938346085751014
1999-09-28,,,,,,,,,,,,0.9927711424768211
1999-09-29,,,,,,,,,,,,0.993881121158947
1999-09-30,,,,,,,,,,,,0.9938266659418833
1999-10-01,,,,,,,,,,,,0.9938266659418833
1999-10-04,,,,,,,,,,,,0.9940749810493397
1999-10-05,,,,,,,,,,,,0.9940749810493397
1999-10-06,,,,,,,,,,,,0.9940749810493397
1999-10-07,,,,,,,,,,,,0.9936167228470171
1999-10-08,,,,,,,,,,,,0.993315249323365
1999-10-11,,,,,,,,,,,,0.9925532567487368
1999-10-12,,,,,,,,,,,,0.993616722847017
1999-10-13,,,,,,,,,,,,0.9941367664003606
1999-10-14,,,,,,,,,,,,0.9943796721433029
1999-10-15,,,,,,,,,,,,0.9945804848896509
1999-10-18,,,,,,,,,,,,0.9941983870725408
1999-10-19,,,,,,,,,,,,0.9947261363502751
1999-10-20,,,,,,,,,,,,0.9950494788977428
1999-10-21,,,,,,,,,,,,0.9950494788977428
1999-10-22,,,,,,,,,,,,0.9950494788977428
1999-10-25,,,,,,,,,,,,0.9948011637902866
1999-10-26,,,,,,,,,,,,0.9956221370394265
1999-10-27,,,,,,,,,,,,0.9952987944919588
1999-10-28,,,,,,,,,,,,0.9954663149763989
1999-10-29,,,,,,,,,,,,0.9956221370394263
1999-11-01,,,,,,,,,,,,0.996469372644252
1999-11-02,,,,,,,,,,,,0.9964693726442521
1999-11-03,,,,,,,,,,,,0.996469372644252
1999-11-04,,,,,,,,,,,,0.9968336159016205
1999-11-05,,,,,,,,,,,,0.9963423090375103
1999-11-08,,,,,,,,,,,,0.9961934182395221
1999-11-09,,,,,,,,,,,,0.996739180320696
1999-11-10,,,,,,,,,,,,0.996739180320696
1999-11-11,,,,,,,,,,,,0.9966847251036325
1999-11-12,,,,,,,,,,,,0.996479289123213
1999-11-15,,,,,,,,,,,,0.9956320535183872
1999-11-16,,,,,,,,,,,,0.9956320535183873
1999-11-17,,,,,,,,,,,,0.9955217814235622
1999-11-18,,,,,,,,,,,,0.9954167010590068
1999-11-19,,,,,,,,,,,,0.995274150931929
1999-11-22,,,,,,,,,,,,0.9954663149763987
1999-11-23,,,,,,,,,,,,0.995274150931929
1999-11-24,,,,,,,,,,,,0.9949011944670695
1999-11-26,,,,,,,,,,,,0.9952491805745668
1999-11-29,,,,,,,,,,,,0.9952987944919588
1999-11-30,,,,,,,,,,,,0.9949508083844613
1999-12-01,,,,,,,,,,,,0.9941298351353216
1999-12-02,,,,,,,,,,,,0.9943352711157407
1999-12-03,,,,,,,,,,,,0.9941298351353216
1999-12-06,,,,,,,,,,,,0.9930487217757914
1999-12-07,,,,,,,,,,,,0.9938921078766028
1999-12-08,,,,,,,,,,,,0.9940316860358054
1999-12-09,,,,,,,,,,,,0.994453177682789
1999-12-10,,,,,,,,,,,,0.9948011637902864
1999-12-13,,,,,,,,,,,,0.9956221370394263
1999-12-14,,,,,,,,,,,,0.9961678991206002
1999-12-15,,,,,,,,,,,,0.9960675435047361
1999-12-16,,,,,,,,,,,,0.9960675435047361
1999-12-17,,,,,,,,,,,,0.9958667307583882
1999-12-20,,,,,,,,,,,,0.9954642894338269
1999-12-21,,,,,,,,,,,,0.9954642894338269
1999-12-22,0.9995336047908586,0.9988452906813527,0.9980633332515784,0.9976535885449968,0.9986734701443339,0.9930580204774497,0.9894874072586801,0.9810536604724336,0.9921453668739811,,,0.9958667307583882
1999-12-23,0.9995336047908587,0.9985658565110748,0.9981749446835875,0.9975405232776203,0.9991051818788358,0.9924699275680746,0.9905727359922589,0.9811387187619398,0.99175296615358,,,0.9955652572347362
1999-12-27,0.9996438768856838,0.9983650437647269,0.9983256438718346,0.9973979731505425,0.9988997458984165,0.992517429929183,0.9905727359922589,0.9810536604724336,0.9913857854505874,,,0.9950497506427987
1999-12-28,0.9996438768856838,0.9984631928642429,0.9985041330326628,0.9971716973964599,0.9987508551004283,0.993120040746583,0.9905727359922589,0.9813667249361463,0.99175296615358,,,0.9953977367502962
1999-12-29,0.9996983321027473,0.9986734701443342,0.9980563178011337,0.9970556937372024,0.9987508551004283,0.9930580204774497,0.9905727359922589,0.9816491040220554,0.991328075380411,,,0.9955652572347362
1999-12-30,0.9996438768856838,0.9983650437647269,0.9976297068224054,0.9974377915543124,0.9990048262629717,0.9927814791211191,0.9895499276912743,0.9817358144430958,0.9900216806675382,,,0.9951628159101752
1999-12-31,0.9995336047908586,0.9984631928642429,0.9979418792714005,0.9975537952135698,0.9991723467474118,0.9927814791211191,0.9895499276912743,0.9827517781802675,0.9900793907377146,,,0.995464289433827
2000-01-03,0.9994205395234822,0.9982092217016993,0.9976788315006687,0.9975537952135699,0.9988639203678047,0.9925296529242484,0.9892886951353763,0.9823826886733181,0.9910285189638509,,,0.9949032196276407
2000-01-04,0.9994205395234822,0.997893513626455,0.9978867626549395,0.9974377915543124,0.9986156052603484,0.9926520168250224,0.9882270841174157,0.9823826886733181,0.99175296615358,,,0.9957748709003401
2000-01-05,0.9994205395234822,0.9981534048239379,0.9972768326778139,0.9971716973964599,0.9985053331655234,0.9927814791211194,0.9878220457393393,0.9825669186597112,0.99175296615358,,,0.9954733973766884
2000-01-06,0.9991411053532042,0.9984073759864814,0.9971029252516815,0.9971716973964599,0.9985597883825871,0.9929072921427982,0.9880207578626431,0.9829360081666606,0.99175296615358,,,0.9958758387012494
2000-01-07,0.9991942637693998,0.9983092268869656,0.9971029252516815,0.9971716973964599,0.998392267898147,0.9937379091344045,0.9892753956600695,0.9829360081666606,0.99175296615358,,,0.9950497506427987
2000-01-10,0.9995256198880376,0.998535502641048,0.996994004570245,0.9975537952135699,0.9983922678981472,0.9942784996826712,0.9903607243936481,0.981968579611613,0.9910285189638509,,,0.9953977367502962
2000-01-11,0.9995256198880376,0.998633651740564,0.9963686317080775,0.9972743610432918,0.998559788382587,0.9939523444089488,0.9896804340381461,0.9834519945791846,0.9902054422478961,,,0.9958758387012496
2000-01-12,0.9994205395234822,0.9986894686183254,0.9968398774809497,0.9974897135026722,0.998559788382587,0.9936328688193912,0.9895499276912743,0.9834519945791846,0.9892829477563926,,,0.9961773122249014
2000-01-13,0.9994205395234822,0.998633651740564,0.9968398774809497,0.9972575493340127,0.998559788382587,0.9935325132035271,0.9900854724162224,0.9834519945791846,0.988758710303425,,,0.9962903774922778
2000-01-14,0.9996412184241178,0.9981534048239379,0.9972768326778139,0.9975973271359313,0.9980442817906494,0.9936328688193914,0.9907657627717246,0.9846521883027497,0.988333819530256,,,0.9964006495871028
2000-01-18,0.9995880600079223,0.997893513626455,0.9972768326778139,0.998112833727869,0.9975962772518395,0.9927792138074119,0.9917490875370595,0.9847917664619523,0.9878559613787339,,,0.9964006495871028
2000-01-19,0.9996931403724775,0.997893513626455,0.9965542558245204,0.9981128337278689,0.9973700014977572,0.9921613454195902,0.9922973650100756,0.9836362245655778,0.988758710303425,,,0.9964006495871028
2000-01-20,0.9995256198880376,0.997893513626455,0.9967238109707147,0.9982846542648877,0.9974802735925822,0.9925530451698689,0.9916431597502094,0.9847917664619523,0.9892829477563926,,,0.9959423913847802
2000-01-21,0.9991942637693998,0.9981474847889984,0.9969716975324172,0.9980052200946099,0.997652094129601,0.9921501016329021,0.9910546936041067,0.9857333016622796,0.9896589119346781,,,0.9957748709003401
2000-01-24,0.9992461857177596,0.9976068942407317,0.9966521549461375,0.9980639753642521,0.9975962772518395,0.9915542884313105,0.990031885303122,0.9855937235030768,0.9901462131454338,,,0.9957748709003403
2000-01-25,0.9992461857177595,0.9972426509833631,0.9966521549461375,0.9980639753642521,0.9975962772518395,0.9908707504999378,0.9900854724162224,0.9869060084861745,0.9909115797912125,,,0.9954733973766884
2000-01-26,0.9991411053532044,0.9973529230781882,0.9966521549461375,0.9980639753642521,0.9975962772518396,0.9911573698856613,0.99014977962645,0.9868574733040504,0.9909708088936747,,,0.9954733973766882
2000-01-27,0.9991411053532041,0.997893513626455,0.9963463246702496,0.9985329693723439,0.9979898265735859,0.9920326172575308,0.9897447412483735,0.9857333016622796,0.9909708088936745,,,0.994995295425735
2000-01-28,0.9989852832901768,0.997893513626455,0.9966093724409816,0.9987536482729795,0.9980442817906494,0.9920326172575308,0.9897447412483735,0.9843383147097118,0.9909708088936745,,,0.994055984022815
2000-01-31,0.9989852832901768,0.997893513626455,0.9966093724409816,0.9985382958135993,0.9980442817906494,0.9920326172575308,0.9897447412483735,0.9852078231409758,0.9916389890695313,,,0.994055984022815
2000-02-01,0.9991411053532044,0.997893513626455,0.9963803483983881,0.9989025390709679,0.998392267898147,0.9922044377945496,0.9897447412483733,0.9852078231409758,0.9915797599670692,,,0.9945039885616249
2000-02-02,0.9991942637693998,0.997424519618363,0.9962714277169513,0.9990128111657928,0.9988040135166238,0.9929803377963758,0.990830069981952,0.9852078231409758,0.9915797599670692,,,0.9950497506427987
2000-02-03,0.9988025640191212,0.9970602763609946,0.9963686317080773,0.9988452906813525,0.9986963998833646,0.9936638757277483,0.990724142195102,0.9859590212025688,0.9915797599670692,,,0.9944754887812188
2000-02-04,0.9988544859674809,0.9970602763609946,0.9966316794788093,0.9988452906813527,0.9988040135166238,0.9935508104603719,0.9903083837198983,0.9857262560340515,0.9921513684612788,,,0.9944754887812188
2000-02-07,0.9988013275512854,0.9975292703690866,0.9968887353113433,0.9990048262629718,0.9988612619062388,0.9924643289920327,0.990724142195102,0.9857262560340515,0.9924829389078484,,,0.9948234748887161
2000-02-08,0.9983476075318738,0.9975292703690866,0.9966854835437846,0.9986734701443342,0.9989715340010636,0.9920326172575308,0.9903083837198983,0.9863601800480323,0.9926364445169453,,,0.9948234748887161
2000-02-09,0.9982449438850417,0.9975292703690863,0.9966854835437846,0.9986734701443342,0.9989715340010636,0.9918063415034485,0.9897355465521263,0.9865482933893591,0.9932401950183257,,,0.9948234748887164
2000-02-10,0.9980346666049504,0.9975292703690863,0.9966854835437846,0.9986734701443342,0.9986156052603484,0.9918063415034485,0.9886502178185476,0.9876548113847359,0.9933436865977936,,,0.9948234748887164
2000-02-11,0.9980346666049507,0.9975292703690863,0.9963415788859719,0.9984073759864814,0.9986700604774119,0.9918063415034485,0.9880346163255375,0.9887789830265069,0.9943547889374409,,,0.9945368555029931
2000-02-14,0.9982449438850418,0.9970602763609945,0.9963907035642352,0.9985791965235002,0.9986156052603484,0.9910066082597311,0.9880248455436492,0.9891121038108882,0.9943547889374409,,,0.9938402297406391
2000-02-15,0.9982449438850418,0.9968927558765545,0.9964552711275407,0.9985791965235002,0.9983949263597128,0.9906668304578123,0.9884897094082701,0.9892546539379665,0.9943547889374409,,,0.9941888693954958
2000-02-16,0.9977274311130842,0.9963650065988202,0.9964061464492775,0.9986818601703323,0.9982846542648877,0.9896692191851686,0.98848970940827,0.9901987229162884,0.9946016759565558,,,0.9941433061812467
2000-02-17,0.9975716090500565,0.9968927558765547,0.9964552711275407,0.9985687949029559,0.9977103924033078,0.9899283618806192,0.9884259166557242,0.9912621890145686,0.994079989694502,,,0.9944836970867973
2000-02-18,0.9975716090500568,0.9973617498846463,0.9968081452721321,0.9983679821566079,0.9981686506056303,0.9909259731532628,0.9896048478072201,0.9923433023740987,0.9946016759565558,,,0.9935443856838776
2000-02-22,0.9975716090500568,0.9970602763609945,0.9968081452721321,0.9981577048765166,0.9983650437647269,0.9906668304578121,0.9902277738915184,0.9924436579899628,0.9946625062303873,,,0.9932495579925753
2000-02-23,0.9981398635204864,0.9974817680079782,0.9968081452721321,0.9980989496068742,0.9982016132537063,0.9902751307075335,0.9901770321930461,0.9925862081170409,0.9945230414661181,,,0.9932495579925753
2000-02-24,0.9980854083034227,0.9969662614160406,0.9961982152950069,0.9978782707062386,0.9979694490850466,0.9897312394543019,0.9896048478072201,0.9934071813661807,0.99402456856967,,,0.9924627171887824
2000-02-25,0.9979295862403953,0.9968502577567832,0.9957807735871097,0.9979858843394978,0.9978099135034276,0.9888142286619294,0.9896048478072201,0.9926358220344327,0.9940245685696698,,,0.9928477599215235
2000-02-28,0.9978799723230033,0.9968502577567832,0.9957807735871097,0.9982121600935804,0.998025265962808,0.9887522083927962,0.9891511277878083,0.9932040765048624,0.9940245685696698,,,0.9935443856838776
2000-02-29,0.9976696950429123,0.9968502577567829,0.9963907035642352,0.998535502641048,0.9983650437647267,0.988948601551893,0.9891511277878083,0.9925862081170409,0.9935325132035273,,,0.993195746029021
2000-03-01,0.9978799723230035,0.9966621444154562,0.9963907035642352,0.9983092268869656,0.998063570241075,0.9879731433846805,0.9890216654917118,0.9919522841030601,0.9926168379224148,,,0.9933290757027928
2000-03-02,0.9972135687530579,0.9961700890493135,0.9964922780742193,0.9983092268869654,0.998223105822694,0.9881762482459985,0.9890216654917116,0.9919522841030601,0.992213894385448,,,0.9942007269754921
2000-03-03,0.9971628270545857,0.9961700890493135,0.9963415788859721,0.9983092268869656,0.9987508551004282,0.9891517064132113,0.9902277738915184,0.9928692948954324,0.9930485496569166,,,0.9933746389170415
2000-03-06,0.9969474745952052,0.9954452685146535,0.9963907035642352,0.9977211339775903,0.9987508551004282,0.9902131104384005,0.9912652523278639,0.9936690281391497,0.9931709135576905,,,0.9933290757027928
2000-03-07,0.9965915458544897,0.9954452685146535,0.9964552711275407,0.9980226075012423,0.9983949263597128,0.9898181099831567,0.9902277738915184,0.9935233766785254,0.9927183561033319,,,0.9933290757027926
2000-03-08,0.9966875833977221,0.9948426576972538,0.9964552711275407,0.9979694490850467,0.998223105822694,0.9896692191851686,0.9895938498775376,0.9935233766785254,0.9935530113748005,,,0.9933746389170413
2000-03-09,0.9973054517855438,0.9939482479531015,0.9959314727753571,0.9983092268869656,0.9987508551004282,0.9905444665570383,0.9890893881596537,0.9942069146098982,0.9934503477279684,,,0.9942007269754921
2000-03-10,0.9967371973151141,0.9944846805069152,0.9952569752349261,0.9986734701443339,0.9987508551004282,0.9915014857292808,0.9890893881596537,0.9934557165483047,0.9930485496569164,,,0.993807177653746
2000-03-13,0.9965915458544897,0.9948426576972537,0.9956744169428232,0.9985176480813063,0.9987508551004282,0.9915014857292809,0.9885172037738277,0.9924921931720867,0.9934503477279684,,,0.9938071776537457
2000-03-14,0.9960760392625522,0.9950748218659133,0.9957246334584019,0.9979770575330397,0.9987508551004282,0.9915014857292809,0.98832008134751,0.9923433023740985,0.9934503477279684,,,0.9945210835847998
2000-03-15,0.9963486401115476,0.994716844675575,0.9950327934468911,0.9980255927151638,0.9985245793463458,0.9913203665588645,0.9883200813475101,0.9924921931720867,0.993773690275436,,,0.9946131593828943
2000-03-16,0.9965935520345096,0.9953813215785938,0.9943582959064602,0.9982577568838232,0.9986405830056033,0.9908151013849691,0.9884534110212819,0.9932526116869866,0.9936178682124085,,,0.9950787502064921
2000-03-17,0.996701165667769,0.9953813215785938,0.9943582959064602,0.9982577568838232,0.998392267898147,0.9908151013849691,0.9895938498775376,0.9932040765048626,0.9926608490401659,,,0.9950787502064921
2000-03-20,0.9964634384090503,0.9953813215785938,0.994933452253049,0.9981474847889983,0.9978767613062094,0.9904606930301264,0.9899855496278163,0.9939246941381382,0.992660849040166,,,0.9957288633850003
2000-03-21,0.9958951839386205,0.9953813215785938,0.9956744169428232,0.9976068942407317,0.9978767613062094,0.990096449772758,0.9899855496278162,0.9947244273818555,0.9920429806523445,,,0.9950149574539463
2000-03-22,0.9958951839386205,0.995271049483769,0.9957737581366652,0.9978667854382146,0.9980442817906494,0.990096449772758,0.9904900113457002,0.9947244273818555,0.990981576627155,,,0.9953629435614437
2000-03-23,0.996218526486088,0.9946653278503921,0.9950992605962344,0.9978667854382146,0.9976507324689032,0.990096449772758,0.9904900113457002,0.994920820540952,0.990981576627155,,,0.9953629435614437
2000-03-24,0.996218526486088,0.9950868194973757,0.9950327934468912,0.9980226075012423,0.997158076102903,0.9902598802837786,0.9899855496278162,0.9948226714414361,0.990981576627155,,,0.9950149574539463
2000-03-27,0.996218526486088,0.9956352927411375,0.9946725416850334,0.9980226075012423,0.9977637977362797,0.991216899456021,0.9899855496278162,0.9946262782823396,0.9916305482449422,,,0.9950149574539463
2000-03-28,0.9958854057017067,0.995271049483769,0.9951831304683169,0.9983868507586107,0.997709342519216,0.9912168994560211,0.9902649837980942,0.9939123723512856,0.9918754601679044,,,0.9952632725614023
2000-03-29,0.9949253264140034,0.995271049483769,0.9950388489631771,0.9979850526875587,0.997709342519216,0.991216899456021,0.9902649837980942,0.9941087655103821,0.9915648787013913,,,0.9952632725614027
2000-03-30,0.9950355985088285,0.9954718622301169,0.9947765587855956,0.9981445882691777,0.997709342519216,0.9912713546730847,0.9896471154102725,0.9932615299055563,0.9916305482449422,,,0.9952632725614023
2000-03-31,0.9959956777965316,0.9954718622301169,0.9942785270384875,0.9986986639044535,0.9971036208858391,0.9908704100210243,0.9886928332073367,0.9930186241626141,0.9920429806523445,,,0.9950149574539463
2000-04-03,0.9960488362127271,0.9954718622301169,0.9942785270384875,0.9990384417063723,0.997158076102903,0.9905144812803088,0.9883733468802451,0.9930186241626141,0.9916751507962163,,,0.9945368555029931
2000-04-04,0.9960488362127271,0.9949916153134909,0.9942785270384873,0.998933361341817,0.997158076102903,0.9906863018173274,0.9883733468802454,0.9935361369345717,0.9916751507962163,,,0.9951714609962137
2000-04-05,0.9968994697690661,0.9956580188834366,0.9946749842756113,0.998933361341817,0.9964498230120705,0.9919409014813674,0.9885408673646852,0.9935361369345717,0.9915648787013913,,,0.9951714609962139
2000-04-06,0.9976416587456687,0.9953558585708594,0.994770141102488,0.9991596370958996,0.9958146393472687,0.9925202682684079,0.9892920654262785,0.9941350574319411,0.992248416632764,,,0.9959510364708188
